Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
43844;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;monoparentales: una mujer adulta con uno o más menores;;Hogares;Hogares monoparentales: una mujer adulta con uno o más menores;15
43845;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Población del distrito;Estructura de los hogares;Número de Hogares;monoparentales: un hombre adulto con uno o más menores;;Hogares;Hogares monoparentales: un hombre adulto con uno o más menores;9
43846;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2020;Estadística Ayuntamiento de Madrid;Población del distrito;Dinámica Demográfica;Natalidad;;;Tasa;Tasa bruta de natalidad (‰);5,7
43847;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2020;Estadística Ayuntamiento de Madrid;Población del distrito;Dinámica Demográfica;Crecimiento Demográfico;;;Tasa;Tasa de crecimiento demográfico (porcentaje);1,4
43848;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2018;2018;Estadística Ayuntamiento de Madrid;Indicadores Económicos;Indicadores económicos;Renta ;Neta anual;;Renta;Renta neta media anual de los hogares (Urban Audit)             ;90.678
43849;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2020;Estadística Ayuntamiento de Madrid;Indicadores Económicos;Indicadores económicos;Pensión;Hombres;;Euros;Pensión media mensual Hombres ;1.995
43850;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2020;Estadística Ayuntamiento de Madrid;Indicadores Económicos;Indicadores económicos;Pensión;Mujeres;;Euros;"Pensión media mensual  Mujeres
";1.402
43851;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;;;Personas;Paro registrado (número de personas registradas en SEPE en Febrero 2022) ;56
43852;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;;Personas;Paro registrado (número de personas registradas en SEPE en Febrero 2022) Hombres;20
43853;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;;Personas;Paro registrado (número de personas registradas en SEPE en Febrero 2022) Mujeres;36
43854;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;;;Tasa;Tasa absoluta de paro registrado (Febrero  2022);3,03
43855;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;;Tasa;Tasa absoluta de paro registrado Mujeres;3,56
43856;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;De 16 a 24 años;Tasa;Tasa de desempleo en mujeres de 16 a 24 años;0,64
43857;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;De 25 a 44 años;Tasa;Tasa de desempleo en mujeres de 25 a 44 años;2,58
43858;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Mujeres;De 45 a 64 años;Tasa;Tasa de desempleo en mujeres de 45 a 64 años;5,21
43859;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;;Tasa;Tasa absoluta de paro registrado Hombres ;2,39
43860;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 16 a 24 años;Tasa;Tasa de desempleo en hombres de 16 a 24 años;0,63
43861;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 25 a 44 años;Tasa;Tasa de desempleo en hombres de 25 a 44 años;2,73
43862;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2022;01/02/2022;Estadística Ayuntamiento de Madrid;Indicadores Desempleo;Indicadores Desempleo;Número de personas paradas;Hombres;De 45 a 64 años;Tasa;Tasa de desempleo en hombres de 45 a 64 años;2,89
43863;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;;;Personas;Población en etapas educativas;584
43864;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 0 a 2 años;;Personas;Población en etapa educativa de 0 a 2 años;86
43865;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 3 a 5 años;;Personas;Población en etapa educativa de 3 a 5 años;102
43866;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 6 a 11 años;;Personas;Población en etapa educativa de 6 a 11 años;247
43867;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 12 a 15 años;;Personas;Población en etapa educativa de 12 a 15 años;149
43868;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;;Niños;Personas;Etapas educativas. Total niños;297
43869;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 0 a 2 años;Niños;Personas;Población infantil masculina en etapa educativa de 0 a 2 años;45
43870;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 3 a 5 años;Niños;Personas;Población infantil masculina en etapa educativa de 3 a 5 años;59
43871;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 6 a 11 años;Niños;Personas;Población infantil masculina en etapa educativa de 6 a 11 años;123
43872;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 12 a 15 años;Niños;Personas;Población infantil masculina en etapa educativa de 12 a 15 años;70
43873;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;;Niñas;Personas;Etapas educativas. Total niñas;287
43874;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 0 a 2 años;Niñas;Personas;Población infantil femenina en etapa educativa de 0 a 2 años;41
43875;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 3 a 5 años;Niñas;Personas;Población infantil femenina en etapa educativa de 3 a 5 años;43
43876;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 6 a 11 años;Niñas;Personas;Población infantil femenina en etapa educativa de 6 a 11 años;124
43877;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Población en etapas educativas;Número de personas;de 12 a 15 años;Niñas;Personas;Población infantil femenina en etapa educativa de 12 a 15 años;79
43878;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;No sabe leer ni escribir o sin estudios                         ;;Personas;Población mayor/igual  de 25 años  que no sabe leer ni escribir o sin estudios                ;26
43879;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Primaria incompleta      ;;Personas;Población mayor/igual  de 25 años con enseñanza primaria incompleta  ;77
43880;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado       ;;Personas;Población mayor/igual  de 25 años con Bachiller Elemental, Graduado Escolar, ESO, Formación profesional 1º grado  ;285
43881;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Formación profesional 2º grado, Bachiller Superior o BUP                ;;Personas;Población mayor/igual  de 25 años con Formación profesional 2º grado, Bachiller Superior o BUP  ;385
43882;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Titulaciones medias, diplomaturas, arquitectura técnica o ingeniería técnica;;Personas;Población mayor/igual  de 25 años con titulación media, diplomatura, arquitectura o ingeniería técnica    ;220
43883;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Estudios superiores, licenciatura, grado,  arquitectura,  ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado;;Personas;Población mayor/igual  de 25 años  con estudios superiores, licenciatura, arquitectura, ingeniería sup., estudios sup. no universitarios, doctorado,  postgraduado  ;1.430
43884;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;01/01/2021;Estadística Ayuntamiento de Madrid;Educación;Nivel de estudios de la población;Número de personas;Nivel de estudios desconocido y no consta                                   ;;Personas;Población mayor/igual  de 25 años con Nivel de estudios desconocido y/o no consta                                   ;2
43887;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2020;Portal de datos abiertos del Ayuntamiento de Madrid;Vivienda;;Inmuebles;Uso residencial;;Número;Número de inmuebles de uso residencial ;1.318
43888;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2019;Portal de datos abiertos del Ayuntamiento de Madrid;Vivienda;;Inmuebles;Uso residencial;Año medio construcción;Año;Año medio de contrucción de inmuebles de uso residencial ;1.973
43889;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2020;Estadística Ayuntamiento de Madrid;Vivienda;;Inmuebles;Uso residencial;Superficie media;m2;Superficie media de la vivienda (m2) en transacción                                                ;214
43890;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2020;2020;Estadística Ayuntamiento de Madrid;Vivienda;;Tiempo;Media de crédito;;Tiempo (meses);Duración media del crédito (meses) en transacción de vivienda ;311
43891;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Servicios Sociales;;Equipamientos;Centros de Servicios Sociales;N/E
43892;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros Municipales de Mayores ;;Equipamientos;Centros Municipales de Mayores ;N/E
43893;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal de datos abiertos del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Día de Alzheimer y Físicos;;Equipamientos;Centros de Día de Alzheimer y Físicos;N/E
43894;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Apartamentos Municipales para Mayores;;Equipamientos;Apartamentos Municipales para Mayores;N/E
43895;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Residencias para personas Mayores ;;Equipamientos;Residencias para personas Mayores ;N/E
43896;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Apoyo a las Familias (CAF);;Equipamientos;Centros de Apoyo a las Familias (CAF);N/E
43897;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Atención a la Infancia (CAI);;Equipamientos;Centros de Atención a la Infancia (CAI);N/E
43898;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centro de Día de Atención a Niños y Niñas (de 3 a 12 años);;Equipamientos;Centro de Día de Atención a Niños y Niñas (de 3 a 12 años) ;N/E
43899;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Espacios de Ocio para Adolescentes (El Enredadero);;Equipamientos;Espacios de Ocio para Adolescentes (El Enredadero);N/E
43900;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros de Adolescentes y Jóvenes (ASPA) ;;Equipamientos;Centros de Adolescentes y Jóvenes (ASPA) ;N/E
43901;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Ayuntamiento de Madrid: Departamento de prevención del sinhogarismo y atención a personas sin hogar;Servicios y equipamientos Municipales;Servicios Sociales Municipales;Número de equipamientos;Centros para personas sin hogar ;;Equipamientos;Centros para personas sin hogar ;N/E
43902;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Género;Número de equipamientos;Espacios de Igualdad ;;Equipamientos;Espacios de Igualdad ;N/E
43903;2022;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2021;2021;Portal web del Ayuntamiento de Madrid;Servicios y equipamientos Municipales;Salud;Número de equipamientos;Centros Municipales de Salud Comunitaria (CMSC);;Equipamientos;Centros Municipales de Salud Comunitaria (CMSC);N/E
